Stock Name,Price
RFSME,308.96
AVUQZ,913.88
UKYEJ,965.0
HDAJI,227.47
ELKKN,480.47
DHWCC,287.44
TCAQS,264.08
HRGHA,318.19
LCFLJ,74.41
AGERE,579.08
ZGQJD,132.18
DGTVN,652.85
ZKKNB,142.81
WFABG,370.65
SGHDR,375.45
XVWMT,87.43
LJBRC,303.71
WTGZW,552.99
GXAIZ,619.84
DCQLZ,949.19
JNZVY,839.1
BGBFO,612.73
VTARR,239.9
VNDLA,699.05
THTQD,698.94
ZFOAU,116.94
UPFNZ,922.13
YCZZL,173.15
GRXLJ,701.25
EMZYP,320.69
RESPL,399.64
MNOCA,832.52
WSSMG,191.23
QUMWX,622.52
EGPIU,880.52
ZTKYE,31.8
YBMAS,137.92
QGLJR,675.33
PYVDW,837.13
KXRXQ,393.7
TEIKO,399.24
AGCXU,350.91
GOUUB,737.66
JZIEQ,923.68
VHPGI,584.37
LWFQG,520.43
PEGWI,744.03
WTLKM,146.59
RGIIF,723.16
BXEKE,472.92
FPZQO,717.34
HNRPC,263.45
ZWCAY,606.94
WZVIE,736.53
KBHRM,767.73
NOMWK,585.62
MHVAE,615.07
SYOPS,364.34
UYRFU,255.76
AHJGE,18.88
FWGDA,968.94
GJWXB,278.37
ODJWP,634.14
KMDUM,155.81
MPURE,671.91
WSSKN,483.98
PGGYI,70.73
EWYQR,681.78
QVGMK,243.2
LDGDV,237.6
GLTCE,404.87
BBLLB,728.81
FNUNG,55.32
NDPOU,970.13
GCUID,868.8
VYDVG,188.7
ILYSL,506.17
FHUSN,577.0
XJCEY,946.39
DOUVQ,44.06
PJCIO,902.66
WUXUQ,803.58
MHYED,501.3
PSEVZ,648.69
NQPDO,96.8
RTFHX,210.58
RPAMB,922.23
BIRMI,727.84
WVNCP,236.14
LXHYM,365.24
XMCAX,335.74
NVBHP,195.22
LQWVM,998.66
ZIIMD,761.73
VCETJ,450.99
ITAHW,815.43
XXAHW,769.43
DKNKL,126.26
SIUDV,816.74
JBJEB,176.97
LIVJD,988.3
WXPRU,840.65
YMHKU,63.95
CWHIS,373.49
GEIXL,995.42
YFFVH,739.16
YJHCB,115.22
PVHVE,267.71
YTCBA,638.26
QHNPG,173.94
OJDJR,686.85
KCLIS,692.82
RTSJC,198.7
TEJZX,898.78
YJMTN,221.8
AKNIE,328.5
UAKNY,114.18
CMYZH,226.72
VPJII,988.94
FLHCL,671.17
YXZOK,122.68
PBDUB,787.21
SKKGR,343.65
FZAHR,658.48
AGAWY,337.68
UGPYI,563.99
JMASS,525.41
CFDOM,983.21
FRGRO,421.11
FSPZW,182.39
IMMOX,620.07
MKZSF,981.23
DFPXE,519.35
GXVYS,956.19
VPBOQ,933.18
ZSJSE,804.07
TRMJO,252.07
NSBOB,327.49
AYAQG,617.09
XISHV,338.0
BYKHM,191.69
UUKTX,441.65
LGYMY,220.21
ROGHX,479.7
EXDEQ,378.04
NSPLS,474.3
NUBAH,812.55
OYSHM,855.6
VCEES,810.93
NBHFJ,785.63
TEDYI,103.15
UZRXM,632.13
EYTFH,917.85
DSVBP,210.82
LHWCN,622.23
YHIVJ,468.77
OMMVT,82.11
WKUHP,373.31
LNQXE,605.06
JYZBW,478.99
GQCHN,780.39
EFKKF,466.07
MFTRL,418.24
FYOIE,556.33
GAXUC,351.8
UBXSY,258.44
XWJQZ,13.99
AQGFB,215.54
GAVMK,904.74
OEYKA,691.46
JDNDM,810.54
NLLHS,225.95
BJPLQ,47.89
UEMZC,208.17
YUMVU,827.32
QNFZD,272.28
ZCVIC,396.42
MFMND,764.03
QGRIF,722.24
UXEIJ,246.62
OEMIO,776.62
DXOYV,509.16
FTHTM,965.45
LVLFY,688.15
NXXLB,35.54
CFBWZ,302.72
CKLNQ,380.28
GAOQW,592.48
BAJTQ,457.39
BAPGU,532.14
NWOCT,498.12
HUJEX,281.76
VAFKV,923.04
LMSKE,91.73
GBQSM,638.87
HEBVP,953.23
QZZLV,484.45
FEMDM,863.45
USWVG,456.34
YLXLV,451.52
AOUOB,891.03
QVYWC,345.42
RCKTD,388.4
VHKOT,580.47
LCSSE,981.54
RNDZT,67.73
YEIYG,798.88
UZJLC,740.26
AIFTH,348.46
ZDTEI,707.58
BBKMN,78.05
QLCTG,440.58
XCXWC,247.57
PJBZK,77.57
UXSJR,765.43
LQNAC,645.33
JOJAP,739.76
OFXMI,596.64
ZRXHK,750.02
ZCIYH,678.87
IFPUL,412.55
AZEWP,877.5
ODJGZ,867.02
HTREZ,279.51
ROGGX,287.37
BDXRL,772.84
RLKVR,612.95
ACCDX,860.55
FBDQI,720.73
ORGXL,338.65
HIOJR,450.59
EAGQN,742.59
DOMEV,907.5
VNRUP,41.36
PUIYJ,520.92
JCLVU,130.47
ALWIE,796.03
RLYHN,173.5
OPKOK,646.11
YTQSR,729.79
TVSUP,195.87
CCYFC,597.75
QSVXM,918.9
NQGXB,368.5
XSXJC,75.39
UUDQB,879.46
MHONW,111.57
BVWWQ,388.9
KKNCC,416.08
CLWRR,239.07
EHTYA,727.69
QJRTH,89.27
RUKXZ,651.09
AIQHO,918.44
KCCLW,513.47
JVTDQ,218.05
KBAJW,450.26
DFLWH,702.75
EJJWD,181.7
UBNMZ,662.29
VHHDW,262.7
HJFBV,27.61
IUCUG,620.93
PCQCR,63.08
VSWGA,952.92
WYYGF,170.26
OGIPG,652.04
MUBBX,217.51
GLGXW,857.88
AKCZB,796.48
PYAKL,281.28
ZKNOH,693.74
PFQPU,606.46
VHPCF,670.58
UVDRY,564.06
ROIWB,690.73
ZZVJK,982.62
GHAQL,548.06
YSYPP,636.19
XNKNH,214.45
SRRLW,887.55
MBZIS,466.71
QSWWH,691.54
EVMZZ,968.31
CYZOE,836.92
PKYUF,682.63
MEWGG,446.48
UYSJO,73.11
XHQFU,322.47
XGHRB,300.53
QHAUR,727.35
UGQMN,500.01
DFKVS,180.27
MYDWX,358.58
ZNGEC,316.38
ZEAXQ,294.06
HIMUT,637.43
QMYUD,366.12
DCUHP,309.48
HKZMC,524.74
TIHDT,994.12
YFESQ,478.92
GPVJX,533.38
CJLVG,855.53
WUTOL,913.36
UQRZD,405.08
LPSIH,46.93
LOJDD,208.13
ENCPQ,838.82
HRVBC,213.23
VVKBK,221.31
WMOBE,560.87
XLGRR,673.37
NGRUP,439.48
OLDPQ,222.34
VQLCT,488.19
HQZUT,977.07
SFXWH,485.0
VVPCO,610.82
FSVHZ,349.91
JMOMX,773.23
SIHMR,155.9
CGLTH,811.39
MPRXA,517.54
MTSYL,744.07
HAGYU,370.49
ZBGEZ,929.98
JGTXE,288.1
QOONT,105.02
DHSPA,350.57
TQVLP,253.53
PPQYC,32.42
TRNFM,907.67
KAMXM,744.67
YYXWP,695.07
UYJIT,301.53
LTSJJ,261.44
WJEGE,510.9
VJGSW,336.85
QHMTP,546.38
ZTEKE,964.3
VSSKV,277.66
HVDQH,175.21
MRHXX,29.46
NUJMM,430.58
BNRUJ,783.61
FIFMI,895.31
QSFQU,397.81
FPNOO,194.13
YMNIL,175.15
FLXBL,617.61
AVTFS,763.56
CAVMR,243.03
CJLGX,112.22
JQOJT,588.62
UUSDU,588.19
VJFXR,240.13
WMDKX,886.52
KINIC,700.96
JAIFG,529.26
WXWFV,213.27
MVXNW,115.17
ATFHJ,445.82
NYHGR,184.55
RGXVU,666.31
YPDHL,624.57
VBPSQ,621.96
XMRYQ,749.4
TOEOP,231.6
OTZXA,469.37
AJKBR,562.67
EVUGX,235.13
QCACS,556.07
QXRJZ,982.74
HNTCI,608.51
EISHJ,569.39
RBGPP,299.5
BYAJK,104.72
JEOGL,929.09
WVRRJ,893.47
EQKYX,198.22
WUYUP,854.83
DBUAO,358.92
QNQDO,968.65
ODNSC,160.42
IIJYI,746.83
QKDNH,27.15
WATHN,479.87
KNLIX,905.56
EULMC,515.4
HZANC,874.12
KKKLS,919.28
HPOAR,611.7
NMRWD,22.96
AOGWE,88.42
RFUWE,450.2
YSWEI,482.13
GQWXO,708.28
EDYFD,517.31
FUFHW,284.99
VMUXG,498.55
VRLYL,116.63
FRSXP,311.77
RYIJV,211.15
XXOMA,64.35
XHWRA,718.15
NKPPK,752.64
VNOVS,294.4
BMOMI,114.73
LAEQC,805.08
LEESQ,190.54
CWZRX,971.0
OFPMC,354.31
QHJFJ,153.91
RWCUR,889.51
RXBSC,720.33
MYBOG,372.99
EGVEM,397.54
KQPAA,595.64
GEHYN,312.18
YGSJO,444.15
AYQIX,627.97
RPQFG,814.49
PEOXF,645.49
LFPFP,427.09
CFIKA,959.09
ZFOZF,893.05
MWLBU,966.34
KHZEB,990.2
HJLWD,656.19
NMUOZ,206.68
DKOCN,353.75
LJRZG,717.03
UEQGR,991.53
NNLVY,911.42
WOIYA,468.74
SBXYM,729.82
MWSHB,288.6
QMEDD,103.57
TBWBS,119.28
RNZYP,707.84
DTGLP,475.72
KOGOT,985.87
FXCQB,836.04
NLRRO,708.46
BYOOR,771.58
NOYKD,199.15
CGPSF,913.64
QQLUT,531.46
VOHJL,333.23
KBJRY,385.07
SUCIA,289.15
BBOAV,356.0
IFKZH,732.54
XDBES,682.23
DNZMS,463.58
YTEGX,226.55
DLBVM,991.38
FJLCP,397.74
RGHRQ,829.78
JUPIV,861.17
WGGVX,884.41
VFJDG,542.17
EQGZS,644.92
GYKYG,594.14
YUZDQ,578.97
MPSZL,263.33
OSYLO,149.25
PJQVU,830.33
RSOQF,958.51
MVDRN,237.47
RORZU,899.87
NRUFV,31.39
BTCON,407.93
YYTFC,23.58
VOHPD,770.91
DSJTO,890.3
XZUYA,691.84
RGTPO,809.35
ULDYW,322.56
THKBH,424.3
FAUTT,735.92
MFWJM,199.9
ZOVFF,54.59
STLCC,164.9
PLOVN,785.52
YDQZQ,247.48
USAWI,425.96
JZXZT,593.02
WVSEL,731.82
XLSFU,88.12
MZYJJ,660.06
WWFHO,822.0
HSGVO,974.48
TXKRN,880.98
WFUVV,193.83
WGGSD,148.68
FSYNZ,898.87
QULUJ,362.87
DMFFD,420.63
JGUPW,524.27
CJMPW,512.91
MPBEJ,461.99
KOPLD,225.76
MAUAA,209.97
HYAER,928.17
YJQHK,209.72
MCLGV,64.57
BOINA,163.77
QRIJS,304.49
SUBKU,591.56
DTXEQ,367.68
VBIRL,233.92
ESNTY,892.2
XMVBF,948.5
VMOZO,838.6
RRVDE,848.67
VHCEL,694.59
ZVNVE,313.7
HGKZL,681.28
EGSFU,548.27
ZUKCU,360.59
COPCD,195.76
KHZVC,315.52
AJXHK,857.43
PWBIS,337.96
CSMEX,727.64
WIZSV,662.09
SROER,433.8
JXDQM,75.6
GDZWL,978.78
VAUKQ,522.47
HRLNE,25.01
NVTLA,365.75
AIVHK,253.05
MZPYE,583.88
ZQBNJ,780.4
IDENV,209.19
FFHDG,157.45
RTYLI,960.33
GFYWY,404.15
FHWYJ,840.59
OBEAG,830.27
NNVJQ,118.32
PREJI,126.33
SNOTE,676.04
FTMTF,534.43
WJQMC,594.42
WORIY,472.38
QJLRU,985.79
LZEVJ,500.44
LOESX,62.98
TVUIE,93.75
QWFGM,812.0
FVDQI,370.52
LRYQI,577.2
CGCUA,630.63
VUODO,768.79
NZTEK,175.27
AXDHK,262.01
YWNUZ,103.06
DERZX,22.75
CHREN,720.53
OWYYI,611.79
HZUTZ,112.51
HOJCQ,36.43
CPGSM,355.27
NSDHI,56.99
BOTUU,529.6
YXOPD,280.85
CFGPS,50.18
UYWOQ,171.22
KUOLA,478.18
TMBDF,227.9
REWDU,794.31
UZXEF,323.94
OBMRZ,672.36
AUAOL,496.44
CKLGG,27.12
CHSNW,215.71
TBSVC,978.86
EEDZI,772.38
JKXOA,963.56
FWKCT,524.32
ZYRVC,130.29
MMDBR,280.95
KCNOS,514.46
MRJSZ,207.44
HUVAD,691.29
XBUBW,53.26
QTWLJ,992.85
VYTYN,987.32
AQWQQ,95.49
JHFVA,481.77
VSVAM,516.23
HHGCP,27.53
GZMPM,279.1
ZMDQA,412.28
IDTYT,546.59
EQXUC,963.4
JASSY,136.32
WVILS,844.51
QOEXG,951.46
BHCRT,789.58
ACYTR,739.35
UBOYJ,148.24
ZFDPA,544.59
JEJXO,646.23
OQXUL,722.69
JEUMY,968.88
QPZKE,698.15
PZCNI,811.38
WQINX,251.31
AHEWL,679.39
WHGEI,736.49
IZLOV,172.81
EIDUH,370.34
EWJJQ,564.75
LNVXT,362.78
QGHLV,966.93
JELGV,255.31
GTIXD,208.23
VTVJC,826.45
XPATM,718.26
UPHKM,278.83
MIGGM,374.36
ZINSA,705.95
TSOTI,21.54
QYPXD,303.02
BNKFG,754.21
RYZUR,324.84
IOGRX,91.98
TOIAV,647.75
OVQFZ,870.12
WZXGU,587.74
GHIJG,94.22
GYKYT,22.79
ELNJR,663.42
HWPEH,744.83
VPAQF,799.36
GRXOI,732.15
WKOQL,650.88
RAQYP,168.55
KPFFS,448.38
ZHMIA,107.34
DIDPX,44.78
EBQUB,564.78
NIIEL,518.11
OXFGR,156.27
ODODK,942.41
NHVHK,23.41
HRKOM,501.17
NEKXU,767.33
ISTFX,90.7
NAWMD,914.04
WPDLB,913.39
LHPCQ,495.9
FBNBI,575.07
TWWBA,188.85
IRFBP,373.47
BNUVL,133.88
QNBNX,665.5
SDAZE,721.07
LINWE,56.31
BWKQL,924.46
PLBGQ,190.9
AHGVB,616.93
YQHGU,674.01
ZMUUA,711.48
ARDAN,903.79
UATYG,743.18
RTOFC,491.89
QZYST,562.87
APAMY,831.74
HEUVV,709.9
MVEUS,257.67
RXTKW,600.31
JKVVB,290.48
XVRKT,309.16
FAKAG,732.14
ALRHD,79.52
SGGMG,654.88
MVSUX,887.05
ZJZOG,946.18
ZHABL,741.87
EESUN,83.92
CKDAU,884.18
RAFRO,340.85
KASJL,65.54
SCZTM,445.58
CYQRQ,228.51
RNNPL,992.86
VHNYQ,147.67
NIPGW,329.96
VIOFM,741.69
MSZNP,621.38
KVHZK,291.72
GEVFN,66.22
KFLHZ,144.44
CEAZD,975.72
RRRSL,598.95
NINGP,42.57
CHFXO,559.09
XVMVF,394.04
EBYSD,43.1
YHSXS,363.44
VHWFJ,192.99
INIRR,557.87
HQXUB,690.57
HKXZC,916.74
OMIRS,767.06
NYBKU,360.16
CRRRZ,49.87
UFWPI,669.62
MWDGH,587.92
RFRCT,497.02
PBCGD,314.02
XINES,297.3
VVCZQ,139.38
LRVZY,729.84
JYJQL,348.68
VGISZ,847.78
PFTOE,541.47
NCPGM,551.43
XDVEU,214.32
XMXUN,28.74
OTQJH,977.08
GYMAG,20.36
QMDPS,84.77
YHIOA,598.75
INXGB,870.06
QNBVS,416.1
LSFOF,105.14
EOGPC,475.35
VZUAQ,615.36
IDTGH,489.71
LCJTD,898.77
CRSDG,546.02
QXLEM,224.33
SMNNS,835.44
TTLFJ,833.9
RFDUG,637.1
HQCGQ,221.03
EPRWV,951.05
GCXBO,846.71
SFDGD,121.31
IDYNW,90.33
AJMYL,860.62
PPABW,911.26
DEZPG,50.92
HFMAM,637.05
UPGXF,884.06
IYTYT,320.78
HWIRJ,857.13
TVRXZ,795.07
RUPUJ,265.94
POAGN,490.52
NYMOC,730.21
TNBUI,221.04
SHQOX,939.24
ZKKVI,368.48
VYWID,96.04
EBNRT,539.84
HZGNH,182.84
IYCTZ,408.58
SROBC,400.48
NORFN,232.8
DVPCG,833.6
QOWMM,821.91
AQIHN,636.76
JTMZH,725.29
MWVEX,740.22
GRUMJ,987.75
NGUVT,897.31
NKWXN,582.16
JLWWZ,599.96
ESUPA,905.22
QCOSM,850.73
STROQ,253.48
APOWI,761.79
QPMZI,927.44
LKUKU,826.75
ZTZFV,962.68
SSZTU,962.95
KLFGE,517.1
ZQHVR,709.19
LCVXU,912.3
KDEAT,713.08
NSIZT,656.8
FFQKM,950.73
UJCWI,329.01
QJUMO,740.14
YHFOY,697.9
BQBNE,486.78
CPBEE,210.78
LXIGI,408.52
SHDWP,896.51
BMQQO,415.09
XXEDD,145.04
EICVB,987.6
OSFZR,973.47
OPWAC,579.07
HHVBE,95.64
VRVQF,43.29
ZKWUL,644.05
LAXAI,522.62
THQPW,873.88
NRWFR,343.33
UXTSZ,783.65
AIUKG,217.65
YQBDW,520.45
DZUAL,748.91
QYDXK,287.69
PKUOG,307.07
ZBWCD,668.68
ZALKA,857.96
SJSKT,528.25
UXZUY,344.57
XZRQG,859.92
MVTMW,48.72
BYILZ,443.24
KHLEN,528.48
BQKGS,903.79
JZQWL,714.68
AFSJL,389.9
KQJHE,763.25
XOYUS,255.19
URWFM,102.87
GTCMH,882.12
QAIBM,417.99
MDIDB,304.38
OEKTA,731.16
PIQCW,656.85
EFZWH,178.46
FSFJD,712.64
BUFHU,296.83
WDCOR,820.22
TFOXX,801.38
PCMNU,831.61
HRLEO,152.52
APTZR,973.58
UDWPS,88.72
IDGNF,781.08
MMQXF,456.65
EHIKK,969.35
AJZND,596.4
SZBBE,324.95
YVINY,170.9
WBZQH,226.76
BRACK,494.35
PQDBZ,486.88
LKHXT,791.14
ITZWB,371.87
OEADH,152.43
GJHYS,33.47
ZHIHD,342.19
KQELJ,638.15
WFPRO,986.89
QOGFF,89.08
XIAQA,206.22
KBACG,746.46
WGIRA,720.89
TSXIQ,614.53
CDYSL,91.17
MYJHT,975.3
GDPUY,98.34
FKNZS,953.08
BQEZT,697.04
KTIII,352.34
NVKSF,920.51
AFUVS,650.94
ZPTSR,664.17
YDFCX,568.68
PCOUA,110.79
OMHAV,866.47
WAAAJ,74.32
LYPGD,945.41
UCTKO,174.62
LJEDX,205.03
HWVNU,125.31
VOIKW,242.43
MGMWV,203.43
SNMRY,850.51
NIUPD,277.01
REJXG,721.66
CBNRN,212.1
GDNPE,432.77
IRADB,496.86
XJUGN,975.06
HFYCF,372.16
LAPGF,702.9
SOSOE,230.6
IXEET,432.78
PSTAN,285.55
HEWJL,640.48
EENLR,424.01
PNBHQ,688.16
EJKMF,17.69
GYMHB,514.63
JCQZB,352.09
RXERS,504.69
TOUSM,312.11
ZORBF,347.13
BMFZK,906.16
XZIPZ,726.63
SJEMM,570.87
RSALH,283.31
AELQL,28.54
ZYTOH,376.02
EXFQT,294.75
YTRFO,907.05
HLSHC,657.01
XWVJX,820.69
OXPQZ,280.9
HEAWN,741.41
CXDAY,804.46
FIPZU,346.74
XTZEM,389.56
CKGXU,784.69
OTXYN,905.45
JNBUR,391.07
CEJLA,338.92
KYXGP,52.52
HDMHO,872.81
XFUZQ,333.7
ZTEXM,507.79
HWVOW,840.85
PKWJT,926.41
SYETA,833.08
JKDWN,557.64
APURO,955.4
GXLBF,11.24
SDZQV,873.42
LLRED,359.71
JRRRX,210.68
EUEFQ,595.84
JKAYF,405.74
BFTHF,521.86
BVRHB,45.01
ZCQFZ,903.16
ZOFIR,250.98
RITCL,443.15
VTIIB,97.57
XKVRJ,973.24
BEWTT,316.32
WAYMC,332.49
IURDJ,76.02
EDVRK,535.21
QFNQN,871.98
TZCCZ,836.35
TTOVC,39.05
ISQSD,60.29
QPWPM,260.62
RRIZR,368.6
ISXWB,585.56
BATYF,469.75
QNVFH,232.12
LDHED,728.48
OQEWW,657.71
RDCMY,456.24
MFCTU,797.85
KBBSL,638.57
HDBZA,438.7
RVBZI,241.68
EACZZ,308.47
MWALM,920.05
AKARA,461.75
AJFDC,830.3
MBAGD,588.99
NOJZL,417.61
WQPJO,368.76
XEDMS,411.5
JUOEY,176.21
YPIOF,143.48
UOLGN,249.15
SZBYX,208.71
QCNWC,433.18
KVIBM,29.97
IGKBS,689.9
UHBSU,577.33
PDDGF,323.3
JUODT,520.03
ZXEGE,756.25
OOWTA,625.24
HCBUA,213.15
MFAWD,333.22
WHHPE,53.77
SHEYH,472.21
DZYNK,553.1
JCPJO,729.73
OFDAP,116.88
QWJMG,385.24
BOETO,742.36
HFOVL,616.96
YGNKW,863.08
FIMUJ,782.47
YVFOK,691.31
NMVFX,801.38
KTULP,197.42
DGPEE,505.02
BLWII,947.34
LFHJX,955.48
QLTLY,783.66
KUGAT,620.43
NRABM,566.64
SLHOB,132.54
DWYXA,857.92
SSMLH,43.49
FFXVV,475.59
DGOMK,472.91
MWMNJ,910.63
ABYBD,368.21
SAOIH,466.08
OGQIR,673.34
KYUXJ,965.72
YYLLJ,666.63
OPWMD,882.21
IUDMD,617.43
VUXOP,308.68
GGSHG,931.19
MHIIY,930.44
ATCDN,976.88
QSUPH,434.48
IJDHK,216.61
TCOJD,237.57
CUSAS,374.53
RTSFE,932.17
FUWRT,640.71
ZEXSP,504.02
ZQYMB,341.35
VGIOX,994.63
QGXVU,141.68
OJIKE,871.69
QUKYD,846.81
BYRUX,265.83
QIGUT,468.78
BOZWM,72.29
UCFNE,842.5
IWZUO,45.62
CBMTC,204.49
HSKRK,596.3
AUHDL,251.03
EXIGE,591.81
HLERT,448.4
OGKZD,452.74
HGKOI,278.74
SPKZW,973.9
XVJGQ,39.87
NBFBF,294.43
SIBOP,70.72
LTEQU,127.63
KFUHK,399.36
SUTNR,240.11
ZTBPO,90.64
UQEKK,155.95
NXNEL,687.84
WOEKY,792.74
TJPZU,766.67
FTQKU,703.26
WFPTG,315.31
YFFPX,585.75
BIHYZ,803.6
UHDJE,941.39
PPSSW,696.94
HHZCJ,755.34
KIVJS,229.68
GBZOS,637.91
KYXZB,729.55
WHNUK,37.44
GDAOU,855.59
HXFNO,519.4
ZHBOF,467.61
UFAFV,16.85
LGYVN,389.37
OLOAK,439.57
XVHSU,389.91
LANAW,737.57
MQSHB,114.99
KIOKD,504.9
KJJLV,788.1
GWPLN,20.01
NNVUB,466.84
KRLTD,934.95
XGBQZ,742.84
OTJFW,843.05
VLRWW,822.18
EVJQT,992.19
SEDHI,790.27
OFFVG,223.19
FZUDP,642.24
UMHMX,227.08
BZBQZ,626.02
VQNFZ,230.41
SAMXV,631.53
CPZXL,16.72
KYBEV,663.62
LJCGP,814.88
KJXHP,694.28
DFICX,228.85
WVKBJ,694.32
JLQUO,343.78
GSDKS,430.79
ZIMEQ,520.95
XOSIN,636.78
XQVME,678.16
VEBUI,252.79
KZEFV,974.62
HAXFG,911.98
YWCDR,702.77
LRFHW,361.8
NSBEI,853.34
PAWNE,814.79
DYAJJ,224.87
ADGBI,603.6
LTUDB,540.83
SSZYZ,12.58
SWIML,946.94
UKGLK,365.09
ZBLDH,56.19
SPPRL,563.54
WIIOR,38.04
IGHBK,123.61
FUBRN,199.84
IGFGX,594.79
DFFDK,455.0
XBLPH,794.22
JXDOE,559.46
YOBLW,385.6
BHPYT,327.79
NOQQJ,755.12
JSHAK,333.54
MRRZX,103.25
OGKEB,848.47
QFPEA,764.78
TKENX,483.59
DWBAR,173.04
FSEEM,188.78
VDRAF,571.4
ULEJE,178.98
HZEGL,20.83
CAIEP,209.5
ULYKL,868.74
AEYZH,211.68
LGDGJ,428.7
PQSQR,634.45
MFLJG,368.12
BJZSM,187.85
SULEM,250.32
REPGJ,46.74
BABZA,957.65
APHCA,753.81
RJNSC,293.02
MOCOU,188.55
VTHXG,714.76
JDLXQ,265.11
CRYHW,551.8
WETFI,888.41
OWDYO,504.46
RCMNU,813.73
ZYGYP,943.96
HGNSR,127.47
IGUWX,220.14
CROUT,153.64
PESQA,387.25
FQQSQ,978.6
EGPZW,790.01
UMMPN,203.95
UFMZO,29.11
IYQNJ,282.52
VEUUN,358.12
GAKPL,286.31
HMDKP,174.57
CUDQQ,594.76
AZBQQ,448.27
AHBPQ,191.9
LCHCS,902.41
QVBAU,169.0
QGKSX,768.2
IMJFI,339.88
NJNOK,169.59
VATSM,68.47
MDNJO,491.3
GLXZT,68.1
ZVVPE,947.71
WYNSG,82.72
BQRXN,328.18
PQRRE,574.64
SJDCX,499.66
QVVTW,46.79
RDULA,982.24
VSFHR,917.6
LABFK,350.56
CYBGZ,663.4
IWVKT,863.11
YVSPN,972.9
DVOSF,361.44
FJHSI,20.58
OETXR,307.42
SFKQC,840.33
YZFPB,916.95
JFVFM,917.97
KRWHZ,169.06
MFQBY,199.71
FCZQG,688.17
HFNOO,516.25
OPUZT,831.68
XNBID,387.94
ZSDPJ,645.34
JBDIO,202.48
GBUCF,209.66
UEWGB,848.38
JHDDT,286.88
QEEBQ,343.34
JFEUD,507.85
GRYNE,443.58
YIJVV,282.72
ABIMU,161.14
ZTDDT,799.47
GZSTE,722.95
SDNOC,178.45
TXHPK,627.14
OXXPP,53.93
HRDCS,997.49
TNGGN,173.56
ZFYFL,545.61
VHMYW,45.45
KRVKR,85.17
RWGZB,552.73
DSDAV,946.4
FLQQA,138.13
AZOXA,812.18
ZBJBD,496.99
EFTWP,956.43
JDLWF,98.03
VUJIA,313.03
UWJCK,386.89
LBPLF,79.4
KBUSF,757.57
CAKOQ,35.24
EXEFQ,356.24
QKRPH,307.24
QYBDA,234.98
XXVSL,38.86
YMDIJ,830.27
RFEFU,347.75
XMRKF,474.22
WCNXN,35.25
QRUZM,901.6
ILRHE,120.21
PPMCF,806.74
EAFPL,722.82
KYNZM,216.53
QYGGD,762.2
PGYGU,745.8
NIERZ,32.37
FZZIS,329.52
MLPRL,105.17
XRNOO,595.44
ZGIIX,387.08
DWMXF,599.44
ZOHDJ,305.22
IIUAL,348.71
YPOEL,249.25
ABGUR,279.01
PEAXN,236.62
OHTNG,552.8
YNVFN,384.53
LGYKH,656.49
FNULG,86.15
EEZVG,118.65
HNNEI,166.81
PMPYS,450.72
TODHU,997.53
VYVGO,433.87
DPUCN,135.49
ICTLW,818.39
HVNXY,962.77
QJUCC,532.95
KVGWG,482.38
JIIYT,140.15
VAFMH,768.82
WCHIF,918.92
VEQQP,484.0
YABFH,232.65
WVOJL,706.09
TGTBP,259.84
DJCFU,569.55
CDOTM,545.76
UBTIQ,517.23
PXXRM,18.16
JLDXM,459.05
NBZLV,997.48
VDYKH,201.83
DSGFZ,463.6
RWZDE,123.66
MJGYH,213.73
GVGNE,810.83
DVZQV,211.61
PTNDN,487.38
PLUTU,619.55
KEOJV,24.85
LICYA,111.34
IPEUA,477.9
PEOOR,339.34
ZILIA,301.26
YQTUP,135.28
QWYMQ,901.05
SWKCQ,379.51
NBISR,424.04
XMMIM,941.21
YUHTZ,578.03
UEZGY,301.66
PKIRI,781.07
WBVRK,50.7
PWORF,871.24
EYQID,388.68
TPFYK,69.53
VBYQE,122.59
HKAWY,82.85
VJYKA,621.89
SYLYI,135.12
ICRAA,546.55
UYVOC,505.6
QNQHM,624.09
MRTKF,774.79
IFSDU,328.46
BCWMM,203.28
DRMQW,956.74
QXEHY,939.2
NGEWW,63.8
DREPU,717.84
HELLX,578.96
LGGKY,237.13
PYTRB,960.2
DSAEE,964.39
KIDND,364.03
QNQHI,774.88
FHCPB,25.41
QWEVK,577.83
UKFFW,747.81
CMOYQ,445.93
EMUTL,83.87
IGNNR,376.11
BEDAW,377.1
XDFTS,559.23
LXTMB,834.83
PFOUR,134.63
DZKBG,961.43
ZAMOV,310.91
SJAKR,107.66
KYTSB,694.7
WDHJV,123.0
VJMJP,612.4
BSLEC,528.34
GKQDE,729.86
ISMKF,479.0
OFMAM,339.96
GLLJO,352.59
WMAEO,316.8
JFKYY,221.64
DGMWO,877.17
TIDRF,686.23
VRLNR,383.04
AHZHE,241.92
TOWZB,528.75
DXBZU,671.87
YAFBV,923.14
AANZI,282.44
ZLMOM,792.85
UQKLO,119.62
EUHQP,129.57
JFOBP,959.88
ONJRR,227.32
GOBZP,700.56
PYOEN,376.1
WGHIG,483.51
PVPSN,182.95
LHCTE,255.83
QETOS,981.28
OAZXY,699.61
AYMYZ,939.73
KTCYB,314.58
RRHER,444.4
GLUZB,889.82
FJWGT,223.04
ULXEN,931.6
JBVYT,623.02
LOXTD,20.25
DPJKL,887.18
GNFBO,711.45
SRXWD,245.81
OLUXF,85.37
